SMILES	HET	IUPAC_NAME	ORGANIC	NORM_ATOMS	HVY_ATMS	aLogP	MR	MW	HBA	HBD	TPSA	LABUTEASA	ROTBONDS	NUMRINGS	SAT_RINGS	ALIPH_RINGS	ARO_RINGS	MACROCYCLES	Fsp3	SA	QED	IF_SCORE	in_out	Set
CC(C)(C)n1ncc(Cl)c(Cl)c1=O	A1CMY	2-tert-butyl-4,5-dichloropyridazin-3(2h)-one	True	True	13.0	2.3051000000000004	53.51300000000003	220.02	3.0	0.0	34.89	86.27694714778356	0.0	1.0	0.0	0.0	1.0	0.0	0.5	2.496084505253581	0.6731982225323382	-0.002823669477090285	-1	Drug-Like
CN1CCN(c2ccc(Nc3ncc4cc(C#N)c(=O)n(C5CCCC5)c4n3)cc2)CC1	X4H	narazaciclib	True	True	32.0	3.2736800000000015	125.45270000000006	429.23	8.0	1.0	90.07999999999998	186.66540954356256	4.0	5.0	2.0	2.0	3.0	0.0	0.4166666666666667	2.584037672917029	0.6806259633792163	-0.0029315173767958114	-1	Drug-Like
Cc1nc2cc3[nH]c(N)nc(=O)c3cc2[nH]1	S60	6-amino-2-methyl-1,7-dihydro-8h-imidazo[4,5-g]quinazolin-8-one	True	True	16.0	0.6900199999999995	61.16479999999999	215.08	4.0	3.0	100.45	89.5291914582743	0.0	3.0	0.0	0.0	3.0	0.0	0.1	2.5907823215021786	0.5131827917636104	-0.002754000982499727	-1	Drug-Like
C[C@@H]1CN(CC2(C(N)=O)CC2)CCN1S(=O)(=O)c1ccc([C@](C)(O)C(F)(F)F)cc1	D4N	1-{[(3r)-3-methyl-4-({4-[(1s)-2,2,2-trifluoro-1-hydroxy-1-methylethyl]phenyl}sulfonyl)piperazin-1-yl]methyl}cyclopropanecarboxamide	True	True	30.0	1.4166999999999996	102.72300000000006	449.16	5.0	2.0	112.32000000000001	173.23668429044747	6.0	3.0	2.0	2.0	1.0	0.0	0.631578947368421	3.548615633722962	0.6837105248959608	-0.0027480609711520443	-1	Drug-Like
O=C1NCCCCCNc2ccn3ncc(c3n2)-c2cccc1c2	Q9B	8,14,18,19,22-pentazatetracyclo[13.5.2.12,6.018,21]tricosa-1(21),2,4,6(23),15(22),16,19-heptaen-7-one	True	True	24.0	2.7219000000000007	93.09690000000002	321.16	5.0	2.0	71.32000000000001	139.45947525118137	0.0	4.0	0.0	1.0	3.0	1.0	0.2777777777777778	4.315382966503561	0.667706368255483	-0.0027158479570668637	-1	Drug-Like
OCC1=C[C@H](Oc2cc(F)cc(F)c2)[C@H](O)[C@@H](O)[C@H]1O	F9W	(1~{r},2~{s},3~{s},6~{s})-6-[3,5-bis(fluoranyl)phenoxy]-4-(hydroxymethyl)cyclohex-4-ene-1,2,3-triol	True	True	20.0	-0.27280000000000015	63.96320000000003	288.08	5.0	4.0	90.15	112.91211477870316	3.0	2.0	0.0	1.0	1.0	0.0	0.38461538461538464	3.902035801395156	0.5747913143988821	-0.0026942378596856442	-1	Drug-Like
C[C@H]1CCCC(=O)CCC/C=C/c2cc(O)cc(O)c2C(=O)O1	ZER	(3s,11e)-14,16-dihydroxy-3-methyl-3,4,5,6,9,10-hexahydro-1h-2-benzoxacyclotetradecine-1,7(8h)-dione	True	True	23.0	3.5796000000000037	86.39210000000003	318.15	5.0	2.0	83.83000000000001	135.1403312405292	0.0	2.0	0.0	1.0	1.0	1.0	0.4444444444444444	3.705258174427936	0.7143089022634025	-0.0026211263342014735	-1	Drug-Like
CC(C)(O)Cc1ccc(-c2ccc(C(=O)N3CC[C@@H](N)C3)cc2-c2ccc(C#N)c(F)c2)c(F)c1	UEU	4-[5-[(3~{r})-3-azanylpyrrolidin-1-yl]carbonyl-2-[2-fluoranyl-4-(2-methyl-2-oxidanyl-propyl)phenyl]phenyl]-2-fluoranyl-benzenecarbonitrile	True	True	35.0	4.657080000000006	130.44270000000012	475.21	4.0	2.0	90.35000000000001	202.96831222883893	5.0	4.0	1.0	1.0	3.0	0.0	0.2857142857142857	3.1376138030187573	0.5618067029853753	-0.002761911729668165	-1	Drug-Like
OCC[C@H](CO)Nc1ncnc2[nH]ccc12	A1A8L	(2r)-2-[(7h-pyrrolo[2,3-d]pyrimidin-4-yl)amino]butane-1,4-diol	True	True	16.0	0.11309999999999992	60.08800000000002	222.11	5.0	4.0	94.06	92.35962217972602	5.0	2.0	0.0	0.0	2.0	0.0	0.4	3.1496298071372557	0.5759240185878819	-0.00014361260231049444	-1	Drug-Like
NS(=O)(=O)c1cc(C(=O)NCCO)c(NC2CCCCC2)cc1Cl	EM5	4-chloranyl-2-(cyclohexylamino)-~{n}-(2-hydroxyethyl)-5-sulfamoyl-benzamide	True	True	24.0	1.4541000000000002	92.73990000000003	375.1	5.0	4.0	129.9	146.16946403130254	6.0	2.0	1.0	1.0	1.0	0.0	0.5333333333333333	2.307282454339669	0.5991958378733739	-0.0025854039045632438	-1	Drug-Like
O=P(O)(O)C(S)c1ccc(Cl)cc1Cl	SDF	[(r)-(2,4-dichlorophenyl)(sulfanyl)methyl]phosphonic acid	True	True	14.0	3.0995000000000013	60.23310000000002	271.92	2.0	3.0	106.14	96.60935227179856	2.0	1.0	0.0	0.0	1.0	0.0	0.14285714285714285	3.301264425842265	0.5728862591701879	-0.002538297672708356	-1	Drug-Like
CCc1nc(N)nc(N)c1OCCCOc1ccccc1CCC(=O)O	MMV	3-(2-{3-[(2,4-diamino-6-ethylpyrimidin-5-yl)oxy]propoxy}phenyl)propanoic acid	True	True	26.0	2.0684999999999993	98.24060000000006	360.18	7.0	3.0	133.57999999999998	151.70995790790587	10.0	2.0	0.0	0.0	2.0	0.0	0.3888888888888889	2.419888498947328	0.5482664229390554	-0.0024023042636511227	-1	Drug-Like
[H]/N=C(\N)SCc1ccc(Cl)cc1	F90	4-chlorobenzyl carbamimidothioate	True	True	12.0	2.4666700000000006	54.66110000000001	200.02	2.0	2.0	75.17	82.07593242922076	2.0	1.0	0.0	0.0	1.0	0.0	0.125	2.964928211547287	0.5693808945776534	-0.0025010631847984244	-1	Drug-Like
CN1CCC(c2ccc(N(C)C(=O)c3cc4c(CCC(C)(C)C)[nH]nc4cc3O)cc2)CC1	70O	3-(3,3-dimethylbutyl)-~{n}-methyl-~{n}-[4-(1-methylpiperidin-4-yl)phenyl]-6-oxidanyl-2~{h}-indazole-5-carboxamide	True	True	33.0	5.333000000000005	134.18199999999996	448.28	4.0	2.0	72.45999999999998	196.14620546833157	5.0	4.0	1.0	1.0	3.0	0.0	0.48148148148148145	2.870031513625543	0.5531015961723141	-0.0025001249176813123	-1	Drug-Like
CS(=O)(=O)NCCNc1cc(C(=O)O)ccn1	CTK	2-[2-(methylsulfonylamino)ethylamino]pyridine-4-carboxylic acid	True	True	17.0	-0.2591000000000004	62.53250000000001	259.06	5.0	3.0	116.77	98.92707566990086	6.0	1.0	0.0	0.0	1.0	0.0	0.3333333333333333	2.2030960132786817	0.6073679377814892	-0.0024902089032090013	-1	Drug-Like
CN[C@@H]1CCN(c2cc(NCC3CC3)nc(N)n2)C1	A1EBW	adriforant	True	True	19.0	0.6788000000000002	77.33580000000002	262.19	6.0	3.0	79.1	113.34296453833316	5.0	3.0	2.0	2.0	1.0	0.0	0.6923076923076923	2.9816725272643883	0.7239711687535937	-0.0024315856101850275	-1	Drug-Like
COc1cc2nc(N3CCN(C(=O)[C@H]4CCCO4)CC3)nc(N)c2cc1OC	TZN	[4-(4-amino-6,7-dimethoxyquinazolin-2-yl)piperazin-1-yl][(2r)-tetrahydrofuran-2-yl]methanone	True	True	28.0	1.0567999999999995	104.82140000000004	387.19	8.0	1.0	103.04	162.91678039041332	4.0	4.0	2.0	2.0	2.0	0.0	0.5263157894736842	2.8316056155820224	0.8306226664509899	-0.0024079149898744157	-1	Drug-Like
CC(C)c1noc(N2CCC(COc3ccc(-c4ccc(S(C)(=O)=O)cc4)nc3)CC2)n1	A1D8Y	gsk-1292263	True	True	32.0	3.9539000000000035	121.60180000000004	456.18	8.0	0.0	106.79999999999998	188.09258831624442	7.0	4.0	1.0	1.0	3.0	0.0	0.43478260869565216	2.6109069664026983	0.5269442838814542	-0.001932933676944304	-1	Drug-Like
CCc1nc(N)nc(N)c1OCCCOc1cccc(CCC(=O)O)c1	QKJ	3-(3-{3-[(2,4-diamino-6-ethylpyrimidin-5-yl)oxy]propoxy}phenyl)propanoic acid	True	True	26.0	2.0684999999999993	98.24060000000006	360.18	7.0	3.0	133.57999999999998	151.70995790790587	10.0	2.0	0.0	0.0	2.0	0.0	0.3888888888888889	2.3996162123298355	0.5482664229390554	-0.0024023042636511227	-1	Drug-Like
O=c1[nH]c2cc(C(F)(F)F)c(N3CCOCC3)cc2n(CP(=O)(O)O)c1=O	ZK1	{[7-morpholin-4-yl-2,3-dioxo-6-(trifluoromethyl)-3,4-dihydroquinoxalin-1(2h)-yl]methyl}phosphonic acid	True	True	27.0	0.6804000000000001	88.90680000000002	409.07	6.0	3.0	134.67000000000002	148.69059386188735	3.0	3.0	1.0	1.0	2.0	0.0	0.42857142857142855	2.9524631588875465	0.5030240560293765	-0.0022799368710094137	-1	Drug-Like
CCCCNC(=O)[C@@H](NC(=O)N(C)Cc1ccc2c(c1C(=O)O)OCO2)c1ccccc1	7NV	5-[[[(1s)-2-(butylamino)-2-oxidanylidene-1-phenyl-ethyl]carbamoyl-methyl-amino]methyl]-1,3-benzodioxole-4-carboxylic acid	True	True	32.0	2.9125000000000005	116.62370000000007	441.19	5.0	3.0	117.20000000000002	185.86247797915505	9.0	3.0	0.0	1.0	2.0	0.0	0.34782608695652173	3.016852505622989	0.5153270785822236	-0.002355312306046853	-1	Drug-Like
COCCN(C)S(=O)(=O)N1Cc2ccc(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1	R8X	(4s)-6-chloro-n-(isoquinolin-4-yl)-2-[(2-methoxyethyl)(methyl)sulfamoyl]-1,2,3,4-tetrahydroisoquinoline-4-carboxamide	True	True	33.0	3.249100000000001	128.40150000000003	488.13	5.0	1.0	100.22000000000001	197.847532083377	7.0	4.0	0.0	1.0	3.0	0.0	0.30434782608695654	3.240997218054451	0.5508609011949016	-0.0023395762034781886	-1	Drug-Like
CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)O	ZIL	n-[(benzyloxy)carbonyl]-l-isoleucyl-l-leucine	True	True	27.0	2.9430000000000014	102.02720000000006	378.22	4.0	3.0	104.73	160.03266237009973	10.0	1.0	0.0	0.0	1.0	0.0	0.55	2.89247478017832	0.5805228532691459	-0.0023363829770674527	-1	Drug-Like
N#Cc1ccc(-c2cnc3ccc(-c4ccc(C(=O)N5CCOCC5)cc4)cn23)cc1	X8K	4-[6-(4-morpholin-4-ylcarbonylphenyl)imidazo[1,2-a]pyridin-3-yl]benzenecarbonitrile	True	True	31.0	4.012380000000003	117.50150000000004	408.16	5.0	0.0	70.63000000000001	179.49470212185707	3.0	5.0	1.0	1.0	4.0	0.0	0.16	2.342191784752016	0.5135235556762652	-0.0023188077160090637	-1	Drug-Like
[H]/N=C(\NCCc1cccs1)NC1CC1	VUU	n-cyclopropyl-n'-[2-(thiophen-2-yl)ethyl]guanidine	True	True	14.0	1.56697	59.91010000000003	209.1	2.0	3.0	76.15	89.5036904216459	4.0	2.0	1.0	1.0	1.0	0.0	0.5	3.237261920235044	0.5204940315754157	-0.0023074105306290504	-1	Drug-Like
OC[C@H]1O[C@H](Sc2ccccc2)[C@H](O)[C@@H](n2cc(-c3cc(F)c(F)c(F)c3)nn2)[C@H]1O	KP8	(2~{r},3~{r},4~{s},5~{r},6~{r})-2-(hydroxymethyl)-6-phenylsulfanyl-4-[4-[3,4,5-tris(fluoranyl)phenyl]-1,2,3-triazol-1-yl]oxane-3,5-diol	True	True	31.0	2.1348000000000007	104.42840000000004	453.1	8.0	3.0	125.93000000000002	178.6407107910264	5.0	4.0	1.0	1.0	3.0	0.0	0.3	4.090435143125639	0.509154316837857	-0.0023748453387220647	-1	Drug-Like
NCc1ccc(Cl)cc1CNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)CC1CCCCC1	71U	(2~{s})-~{n}-[[2-(aminomethyl)-5-chloranyl-phenyl]methyl]-1-[(2~{r})-2-azanyl-3-cyclohexyl-propanoyl]pyrrolidine-2-carboxamide	True	True	29.0	2.7036	115.09250000000006	420.23	4.0	3.0	101.45	177.8746023175903	7.0	3.0	2.0	2.0	1.0	0.0	0.6363636363636364	3.13909997965089	0.6306405487184076	-0.0023029947292815822	-1	Drug-Like
C[C@@H]1COCCN1c1cc(C2([S@](C)(N)O)CC2)nc(-c2ccnc3[nH]ccc23)n1	VJM	4-(4-{1-[(r)-amino(hydroxy)methyl-lambda~4~-sulfanyl]cyclopropyl}-6-[(3r)-3-methylmorpholin-4-yl]pyrimidin-2-yl)-1h-pyrrolo[2,3-b]pyridine	True	True	29.0	3.0152	115.98990000000005	414.18	7.0	3.0	113.18	170.72216442855878	4.0	5.0	2.0	2.0	3.0	0.0	0.45	3.9599236194257497	0.6012549456601214	-0.0022791088542192806	-1	Drug-Like
CCc1nc(N)nc(N)c1OCCCOc1ccccc1C[C@H](C)C(=O)O	GXJ	(2r)-3-(2-{3-[(2,4-diamino-6-ethylpyrimidin-5-yl)oxy]propoxy}phenyl)-2-methylpropanoic acid	True	True	27.0	2.3144999999999993	102.78760000000005	374.2	7.0	3.0	133.57999999999998	158.0749000223025	10.0	2.0	0.0	0.0	2.0	0.0	0.42105263157894735	2.9642364173727653	0.5394789082212318	-0.0019510664225797503	-1	Drug-Like
COc1ccccc1S(=O)(=O)Nc1ccc2c3c(cc(N4CCN(C)CC4)nc13)C(=O)N2C	BS6	2-methoxy-n-[2-methyl-6-(4-methylpiperazin-1-yl)-3-oxidanylidene-2,7-diazatricyclo[6.3.1.0^{4,12}]dodeca-1(12),4,6,8,10-pentaen-9-yl]benzenesulfonamide	True	True	33.0	2.386	127.98900000000005	467.16	7.0	1.0	103.46000000000001	192.16289086254102	5.0	5.0	1.0	2.0	3.0	0.0	0.30434782608695654	2.6350837252988626	0.615638229440056	-0.0021069459020378045	-1	Drug-Like
Cc1cc(C)cc(Oc2cccc(-c3c(C)nnn3C3CCN(CCN(C)C)CC3)n2)c1	ZHS	2-(4-{5-[6-(3,5-dimethylphenoxy)pyridin-2-yl]-4-methyl-1h-1,2,3-triazol-1-yl}piperidin-1-yl)-n,n-dimethylethan-1-amine	True	True	32.0	4.256160000000003	127.24500000000006	434.28	7.0	0.0	59.31000000000001	190.56726130802738	7.0	4.0	1.0	1.0	3.0	0.0	0.48	2.776700203934398	0.5538961338841881	-0.002234221482043053	-1	Drug-Like
C[C@@H](CCCC[C@@H](C)Cl)Cc1cc(O)cc(O)c1	A1D7F	5-[(2~{s},7~{r})-7-chloranyl-2-methyl-octyl]benzene-1,3-diol	True	True	18.0	4.4641000000000055	76.42260000000005	270.14	2.0	2.0	40.46	114.60761588034016	7.0	1.0	0.0	0.0	1.0	0.0	0.6	3.2170721711453574	0.5670710289202411	-0.0022294358537051084	-1	Drug-Like
CC(C)(C)c1ccc(N(C(=O)CCO)[C@@H](C(=O)NCc2ccccc2)c2cccnc2)cc1	JK0	n-[(1r)-2-(benzylamino)-2-oxo-1-(pyridin-3-yl)ethyl]-n-(4-tert-butylphenyl)-3-hydroxypropanamide	True	True	33.0	4.152200000000003	129.59750000000005	445.24	4.0	2.0	82.53	194.84163446263253	8.0	3.0	0.0	0.0	3.0	0.0	0.2962962962962963	2.7873733967145	0.5456617391676067	-0.002210868104886632	-1	Drug-Like
O=C(O)CCCOc1ccc(NC(=O)NC(=O)c2ccc(Cl)cc2Cl)c(Cl)c1	BN3	4-[3-chloro-4-({[(2,4-dichlorobenzoyl)amino]carbonyl}amino)phenoxy]butanoic acid	True	True	28.0	4.852300000000002	106.7637	444.0	4.0	3.0	104.72999999999999	175.08001834163596	7.0	2.0	0.0	0.0	2.0	0.0	0.16666666666666666	2.0947324197875368	0.5283071020555764	-0.002176739759433055	-1	Drug-Like
N#Cc1c(C(F)(F)F)cc(N2CCN(CCO)CC2)nc1N1CCC[C@H](CO)C1	A3Y	6-[4-(2-hydroxyethyl)piperazin-1-yl]-2-[(3s)-3-(hydroxymethyl)piperidin-1-yl]-4-(trifluoromethyl)pyridine-3-carbonitrile	True	True	29.0	1.29508	101.71560000000004	413.2	7.0	2.0	86.86000000000001	167.5057328001871	5.0	3.0	2.0	2.0	1.0	0.0	0.6842105263157895	3.1548363685089598	0.752413543702233	-0.0021522293563692174	-1	Drug-Like
Nc1nc(-n2ccnc2)c2nc(-c3cccnc3)sc2n1	1AV	7-(1h-imidazol-1-yl)-2-(pyridin-3-yl)[1,3]thiazolo[5,4-d]pyrimidin-5-amine	True	True	21.0	1.9161999999999997	79.97540000000001	295.06	8.0	1.0	123.64	122.72488184312661	2.0	4.0	0.0	0.0	4.0	0.0	0.0	2.784164960382542	0.6066861064338555	-0.0022513641652080474	-1	Drug-Like
COc1ccc(CN(CC[C@@]2(C(C)C)CCOC(C)(C)C2)C(=O)c2ccco2)cc1	I7Q	n-{2-[(4r)-2,2-dimethyl-4-(propan-2-yl)oxan-4-yl]ethyl}-n-[(4-methoxyphenyl)methyl]furan-2-carboxamide	True	True	30.0	5.552100000000006	117.59550000000007	413.26	4.0	0.0	51.910000000000004	179.8995733813186	8.0	3.0	1.0	1.0	2.0	0.0	0.56	3.195628202558648	0.5690879347109904	-0.0021366817312052366	-1	Drug-Like
CCC(=O)N(c1ccc(O[C@@H]2CC[C@@H](N)C2)cc1)[C@@H](CC(C)(C)O)c1ccc(Cl)cc1	A1ILV	~{n}-[4-[(1~{r},3~{r})-3-azanylcyclopentyl]oxyphenyl]-~{n}-[(1~{s})-1-(4-chlorophenyl)-3-methyl-3-oxidanyl-butyl]propanamide	True	True	31.0	5.243900000000006	125.56920000000005	444.22	4.0	2.0	75.79	189.69920533503205	8.0	3.0	1.0	1.0	2.0	0.0	0.48	3.6494608293409367	0.5830129302751464	-0.0022763177344667374	-1	Drug-Like
N#C[C@@H]1C[C@H]1c1c(C(F)(F)F)sc2nc(Cn3nc(C(F)(F)F)cc3Cl)cc(=O)n12	6RV	(1~{r},2~{r})-2-[7-[[5-chloranyl-3-(trifluoromethyl)pyrazol-1-yl]methyl]-5-oxidanylidene-2-(trifluoromethyl)-[1,3]thiazolo[3,2-a]pyrimidin-3-yl]cyclopropane-1-carbonitrile	True	True	30.0	4.318880000000002	92.143	467.0	7.0	0.0	104.22	171.48373406222305	3.0	4.0	1.0	1.0	3.0	0.0	0.375	4.318894915341484	0.537632159958734	-0.002081650701188098	-1	Drug-Like
NC1CCC(CNc2nccc(Nc3ncc(C4CC4)s3)n2)CC1	A1A2P	n~2~-{[(1s,4s)-4-aminocyclohexyl]methyl}-n~4~-(5-cyclopropyl-1,3-thiazol-2-yl)pyrimidine-2,4-diamine	True	True	24.0	3.483500000000001	97.82680000000003	344.18	7.0	3.0	116.99	145.86517843994847	6.0	4.0	2.0	2.0	2.0	0.0	0.5882352941176471	2.852705111682326	0.7432723044005283	-0.002045678463360623	-1	Drug-Like
COc1cc(C(=O)O)cc([N+](=O)[O-])c1O	1DF	4-hydroxy-3-methoxy-5-nitrobenzoic acid	True	True	15.0	1.0071999999999999	48.27250000000001	213.03	5.0	2.0	109.89999999999999	83.67779790473267	3.0	1.0	0.0	0.0	1.0	0.0	0.125	1.9525579708749206	0.5721409355139794	-0.001961338348722974	-1	Drug-Like
c1cc(-c2onc3ccc(-c4nn[nH]n4)cc23)cc(C2CCN(C3CCC3)CC2)c1	YJH	(3p,5m)-3-[3-(1-cyclobutylpiperidin-4-yl)phenyl]-5-(1h-tetrazol-5-yl)-2,1-benzoxazole	True	True	30.0	4.406800000000003	113.80370000000003	400.2	6.0	1.0	83.73	173.99870507593525	4.0	6.0	2.0	2.0	4.0	0.0	0.391304347826087	2.6744083456163246	0.5463475162606081	-0.0019533661218959497	-1	Drug-Like
CS(=O)(=O)Nc1ccc(F)c(F)c1	8U3	n-[3,4-bis(fluoranyl)phenyl]methanesulfonamide	True	True	13.0	1.3363	44.824500000000015	207.02	2.0	1.0	54.550000000000004	74.43805411576916	2.0	1.0	0.0	0.0	1.0	0.0	0.14285714285714285	1.7631347726332613	0.7948866670072987	-0.001952953165135718	-1	Drug-Like
N#C[C@H]1C[C@@H]1c1c(C(F)(F)F)sc2nc(Cn3nc(C(F)(F)F)cc3Cl)cc(=O)n12	67G	(1s,2s)-2-[7-{[5-chloro-3-(trifluoromethyl)-1h-pyrazol-1-yl]methyl}-5-oxo-2-(trifluoromethyl)-5h-[1,3]thiazolo[3,2-a]pyrimidin-3-yl]cyclopropane-1-carbonitrile	True	True	30.0	4.318880000000002	92.143	467.0	7.0	0.0	104.22	171.48373406222305	3.0	4.0	1.0	1.0	3.0	0.0	0.375	4.318894915341484	0.537632159958734	-0.002081650701188098	-1	Drug-Like
[H]/N=C(\N)SCc1ccccc1Cl	F06	2-chlorobenzyl carbamimidothioate	True	True	12.0	2.4666700000000006	54.66110000000001	200.02	2.0	2.0	75.17	82.07593242922074	2.0	1.0	0.0	0.0	1.0	0.0	0.125	3.0498512884703644	0.5693808945776534	-0.0025010631847984244	-1	Drug-Like
CCc1nc(N)nc(N)c1OCCCOc1ccccc1C[C@H](C)C(=O)O	I0E	(2s)-3-(2-{3-[(2,4-diamino-6-ethylpyrimidin-5-yl)oxy]propoxy}phenyl)-2-methylpropanoic acid	True	True	27.0	2.3144999999999993	102.78760000000005	374.2	7.0	3.0	133.57999999999998	158.0749000223025	10.0	2.0	0.0	0.0	2.0	0.0	0.42105263157894735	2.9642364173727653	0.5394789082212318	-0.0019510664225797503	-1	Drug-Like
COc1ccc(C2C(C#N)C(=N)OC3=C[C@H](c4cccc5ccccc45)CC(=O)C32)cc1	6Z6	2-amino-5,6,7,8-tetrahydro-4-(4-methoxyphenyl)-7-(naphthalen-1-yl)-5-oxo-4h-chromene-3-carbonitrile	True	True	32.0	5.335950000000005	121.53570000000002	422.16	5.0	1.0	83.17	185.94980301620717	3.0	5.0	1.0	2.0	3.0	0.0	0.2222222222222222	4.11865950759698	0.6178508723747255	-0.0010667257260351115	-1	Drug-Like
COc1cccc(-c2cn(-c3ccc(CN4CCC(O)CC4)cc3)c3ncnc(N)c23)c1	S03	1-{4-[4-amino-5-(3-methoxyphenyl)-7h-pyrrolo[2,3-d]pyrimidin-7-yl]benzyl}piperidin-4-ol	True	True	32.0	3.635000000000003	125.78320000000002	429.22	7.0	2.0	89.42999999999999	186.64195092902887	5.0	5.0	1.0	1.0	4.0	0.0	0.28	2.4174044222966824	0.5035562288175764	-0.0016684027915724875	-1	Drug-Like
C[C@H]1CC(=O)Nc2cc(C(=O)NCCC3CC3)ccc2N1C(=O)N1CCC(N)CC1	UZT	(2s)-1-(4-azanylpiperidin-1-yl)carbonyl-n-(2-cyclopropylethyl)-2-methyl-4-oxidanylidene-3,5-dihydro-2h-1,5-benzodiazepine-7-carboxamide	True	True	30.0	2.2967000000000004	115.48230000000008	413.24	4.0	3.0	107.77000000000001	176.69683219402185	4.0	4.0	2.0	3.0	1.0	0.0	0.5909090909090909	3.075672708053153	0.7037678099118205	-0.0018043004244380767	-1	Drug-Like
N#Cc1cc(Cl)cc2c1C[C@@H](Nc1ncc3c(n1)CN(S(=O)(=O)C1COC1)C3)C2	YF9	(2r)-6-chloro-2-{[6-(oxetane-3-sulfonyl)-6,7-dihydro-5h-pyrrolo[3,4-d]pyrimidin-2-yl]amino}-2,3-dihydro-1h-indene-4-carbonitrile	True	True	29.0	1.62518	105.79150000000001	431.08	7.0	1.0	116.59	173.07464174051958	4.0	5.0	1.0	3.0	2.0	0.0	0.42105263157894735	3.734559174429327	0.7830414565933039	-0.001758847233201688	-1	Drug-Like
O=C(O)c1ccc(OC(F)(F)F)cc1	M4F	4-(trifluoromethoxy)benzoic acid	True	True	14.0	2.2833999999999994	40.0843	206.02	2.0	1.0	46.53	76.72719463881555	2.0	1.0	0.0	0.0	1.0	0.0	0.125	1.6384714380829912	0.8068327827622006	-0.0017569174873079407	-1	Drug-Like
C[C@@H]1CCCC[C@H]1OC(=O)N1CCC[C@H](C(N)=O)C1	A1B5S	(1s,2r)-2-methylcyclohexyl (3s)-3-carbamoylpiperidine-1-carboxylate	True	True	19.0	1.899	71.39240000000004	268.18	3.0	1.0	72.63	114.0081500047375	2.0	2.0	2.0	2.0	0.0	0.0	0.8571428571428571	3.173539845885732	0.8309540704405449	-0.0017278690332293567	-1	Drug-Like
COC(=O)NC[C@H]1CN(c2cc(F)c(N3CCS(=O)(=O)CC3)c(F)c2)C(=O)O1	A1BWO	methyl ({(5s)-3-[4-(1,1-dioxo-1lambda~6~-thiomorpholin-4-yl)-3,5-difluorophenyl]-2-oxo-1,3-oxazolidin-5-yl}methyl)carbamate	True	True	28.0	0.8807999999999998	95.24750000000003	419.1	7.0	1.0	113.63	159.64529532715974	4.0	3.0	2.0	2.0	1.0	0.0	0.5	3.2722131130845185	0.7724506861043805	-0.001723800242556528	-1	Drug-Like
O=C1CN2C(=NN1)COc1ccccc12	30G	3,5-dihydro[1,2,4]triazino[3,4-c][1,4]benzoxazin-2(1h)-one	True	True	15.0	0.3286999999999996	54.860700000000016	203.07	4.0	1.0	53.93000000000001	86.32973095948209	0.0	3.0	0.0	2.0	1.0	0.0	0.2	2.8323848670556657	0.6606639196849259	-0.001829996375866616	-1	Drug-Like
CCCC(CCC)CCN1CCS(=O)(=O)c2c(F)c(F)c(S(N)(=O)=O)c(F)c21	A1ID0	5,7,8-tris(fluoranyl)-1,1-bis(oxidanylidene)-4-(3-propylhexyl)-2,3-dihydro-1$l^{6},4-benzothiazine-6-sulfonamide	True	True	28.0	2.951500000000001	99.87800000000004	442.12	5.0	1.0	114.3	163.42244007452692	8.0	2.0	0.0	1.0	1.0	0.0	0.6470588235294118	3.4143289583840764	0.6245113781250159	-0.0017219492836561545	-1	Drug-Like
CC(C)(C)COC(=O)CNc1n[nH]c(=O)[nH]c1=S	5QT	2,2-dimethylpropyl 2-[(3-oxidanylidene-5-sulfanylidene-2~{h}-1,2,4-triazin-6-yl)amino]ethanoate	True	True	18.0	0.8286900000000004	68.94610000000002	272.09	6.0	3.0	131.95999999999998	108.9586272919248	4.0	1.0	0.0	0.0	1.0	0.0	0.6	3.0462433106072986	0.554269964806194	-0.0014753773814058513	-1	Drug-Like
COc1ccc(-n2nccn2)c(C(=O)N2CCC[C@@]2(C)c2nc3c(C)c(Cl)ccc3[nH]2)c1	NS2	[(2~{s})-2-(6-chloranyl-7-methyl-1~{h}-benzimidazol-2-yl)-2-methyl-pyrrolidin-1-yl]-[5-methoxy-2-(1,2,3-triazol-2-yl)phenyl]methanone	True	True	32.0	4.265420000000003	121.37420000000002	450.16	6.0	1.0	88.93	189.7032724599125	4.0	5.0	1.0	1.0	4.0	0.0	0.30434782608695654	3.5045427507624645	0.5013077252659314	-0.001615333881297809	-1	Drug-Like
CC(C)c1cc(Cl)cc(C(C)C)c1NC(=O)NS(=O)(=O)c1cc(C(C)(C)O)co1	RM5	1-[4-chloranyl-2,6-di(propan-2-yl)phenyl]-3-[4-(2-oxidanylpropan-2-yl)furan-2-yl]sulfonyl-urea	True	True	29.0	4.917600000000005	112.92300000000004	442.13	5.0	3.0	117.02000000000001	176.05177007235656	6.0	2.0	0.0	0.0	2.0	0.0	0.45	3.015242654314747	0.5879732970422036	-0.0015574165843973975	-1	Drug-Like
